SampleGroup1,SampleGroup2,Distance_km
IPB24C-74,IPB24D-56,5.817
IPB24C-74,IPB24E-192,2101.532
IPB24C-74,IPB24E-197,2101.532
IPB24C-74,IPB24E-198,2076.984
IPB24C-74,IPB24G-214,1666.513
IPB24C-74,IPB4B-13,1040.334
IPB24C-74,IPB4B-63,141.338
IPB24C-74,IPB6D-12,1521.825
IPB24C-76,IPB24C-77,0.000
IPB24C-76,IPB24C-78,0.000
IPB24C-76,IPB24C-82,0.000
IPB24C-76,IPB24C-83,0.000
IPB24C-76,IPB24C-84,4.738
IPB24C-76,IPB24C-86,1.425
IPB24C-76,IPB24C-89,1.425
IPB24C-76,IPB24C-90,1.425
IPB24C-76,IPB24C-91,1.425
IPB24C-76,IPB24C-92,1.425
IPB24C-76,IPB24C-95,1.425
IPB24C-76,IPB24C-96,1.425
IPB24C-76,IPB24C-97,1.425
IPB24C-76,IPB24C-99,6.304
IPB24C-76,IPB24D-56,4.738
IPB24C-77,IPB24C-78,0.000
IPB24C-77,IPB24C-82,0.000
IPB24C-77,IPB24C-83,0.000
IPB24C-77,IPB24C-84,4.738
IPB24C-77,IPB24C-86,1.425
IPB24C-77,IPB24C-89,1.425
IPB24C-77,IPB24C-90,1.425
IPB24C-77,IPB24C-91,1.425
IPB24C-77,IPB24C-92,1.425
IPB24C-77,IPB24C-95,1.425
IPB24C-77,IPB24C-96,1.425
IPB24C-77,IPB24C-97,1.425
IPB24C-77,IPB24C-99,6.304
IPB24C-77,IPB24D-56,4.738
IPB24C-77,IPB24G-209,1425.585
IPB24C-77,IPB24G-214,1665.314
IPB24C-77,IPB24G-218,1354.965
IPB24C-77,IPB24G-219,1552.453
IPB24C-77,IPB24G-222,1425.585
IPB24C-77,IPB24G-231,1466.229
IPB24C-77,IPB24G-232,1552.453
IPB24C-77,IPB24G-233,1552.453
IPB24C-77,IPB24G-234,1552.453
IPB24C-77,IPB24G-239,1665.314
IPB24C-77,IPB4B-6,997.483
IPB24C-77,IPB6D-12,1520.634
IPB24C-78,IPB24C-82,0.000
IPB24C-78,IPB24C-83,0.000
IPB24C-78,IPB24C-84,4.738
IPB24C-78,IPB24C-86,1.425
IPB24C-78,IPB24C-89,1.425
IPB24C-78,IPB24C-90,1.425
IPB24C-78,IPB24C-91,1.425
IPB24C-78,IPB24C-92,1.425
IPB24C-78,IPB24C-95,1.425
IPB24C-78,IPB24C-96,1.425
IPB24C-78,IPB24C-97,1.425
IPB24C-78,IPB24C-99,6.304
IPB24C-78,IPB24D-36,984.611
IPB24C-78,IPB24D-47,1080.147
IPB24C-78,IPB24D-50,1078.819
IPB24C-78,IPB24D-51,1078.819
IPB24C-78,IPB24D-52,1110.992
IPB24C-78,IPB24D-56,4.738
IPB24C-78,IPB24G-209,1425.585
IPB24C-78,IPB24G-214,1665.314
IPB24C-78,IPB24G-218,1354.965
IPB24C-78,IPB24G-219,1552.453
IPB24C-78,IPB24G-222,1425.585
IPB24C-78,IPB24G-231,1466.229
IPB24C-78,IPB24G-232,1552.453
IPB24C-78,IPB24G-233,1552.453
IPB24C-78,IPB24G-234,1552.453
IPB24C-78,IPB24G-239,1665.314
IPB24C-78,IPB4B-6,997.483
IPB24C-78,IPB6D-12,1520.634
IPB24C-79,IPB24C-88,1.425
IPB24C-79,IPB24C-95,1.425
IPB24C-79,IPB24C-96,1.425
IPB24C-79,IPB24C-97,1.425
IPB24C-82,IPB24C-83,0.000
IPB24C-82,IPB24C-84,4.738
IPB24C-82,IPB24C-86,1.425
IPB24C-82,IPB24C-89,1.425
IPB24C-82,IPB24C-90,1.425
IPB24C-82,IPB24C-91,1.425
IPB24C-82,IPB24C-92,1.425
IPB24C-82,IPB24C-95,1.425
IPB24C-82,IPB24C-97,1.425
IPB24C-82,IPB24C-99,6.304
IPB24C-82,IPB24D-38,836.153
IPB24C-82,IPB24D-48,1078.819
IPB24C-82,IPB24D-54,1134.705
IPB24C-82,IPB24D-56,4.738
IPB24C-82,IPB24E-192,2100.318
IPB24C-82,IPB24E-195,1874.024
IPB24C-82,IPB24E-198,2075.770
IPB24C-82,IPB24E-200,2103.924
IPB24C-82,IPB24G-206,2106.029
IPB24C-82,IPB24G-213,1646.716
IPB24C-82,IPB24G-223,1466.229
IPB24C-82,IPB24G-228,1665.314
IPB24C-83,IPB24C-84,4.738
IPB24C-83,IPB24C-86,1.425
IPB24C-83,IPB24C-89,1.425
IPB24C-83,IPB24C-90,1.425
IPB24C-83,IPB24C-91,1.425
IPB24C-83,IPB24C-92,1.425
IPB24C-83,IPB24C-95,1.425
IPB24C-83,IPB24C-96,1.425
IPB24C-83,IPB24C-97,1.425
IPB24C-83,IPB24C-99,6.304
IPB24C-83,IPB24D-51,1078.819
IPB24C-83,IPB24D-52,1110.992
IPB24C-83,IPB24D-56,4.738
IPB24C-84,IPB24C-86,3.319
IPB24C-84,IPB24C-88,3.319
IPB24C-84,IPB24C-89,3.319
IPB24C-84,IPB24C-90,3.319
IPB24C-84,IPB24C-91,3.319
IPB24C-84,IPB24C-92,3.319
IPB24C-84,IPB24C-95,3.319
IPB24C-84,IPB24C-96,3.319
IPB24C-84,IPB24C-97,3.319
IPB24C-84,IPB24C-99,10.635
IPB24C-84,IPB24D-46,1056.654
IPB24C-84,IPB24D-54,1133.167
IPB24C-84,IPB24D-56,0.000
IPB24C-84,IPB24G-209,1421.467
IPB24C-84,IPB24G-218,1350.845
IPB24C-84,IPB24G-219,1548.414
IPB24C-84,IPB24G-222,1421.467
IPB24C-84,IPB24G-231,1462.150
IPB24C-84,IPB24G-232,1548.414
IPB24C-84,IPB24G-233,1548.414
IPB24C-84,IPB24G-234,1548.414
IPB24C-84,IPB24G-239,1660.908
IPB24C-84,IPB4B-18,762.089
IPB24C-84,IPB4B-2,1372.194
IPB24C-84,IPB4B-25,641.831
IPB24C-84,IPB4B-36,1376.634
IPB24C-84,IPB4B-52,706.068
IPB24C-84,IPB4B-6,996.192
IPB24C-84,IPB4B-67,2076.353
IPB24C-84,IPB4B-68,2076.353
IPB24C-84,IPB4B-80,2099.859
IPB24C-86,IPB24C-88,0.000
IPB24C-86,IPB24C-89,0.000
IPB24C-86,IPB24C-90,0.000
IPB24C-86,IPB24C-91,0.000
IPB24C-86,IPB24C-92,0.000
IPB24C-86,IPB24C-95,0.000
IPB24C-86,IPB24C-96,0.000
IPB24C-86,IPB24C-97,0.000
IPB24C-86,IPB24C-99,7.507
IPB24C-86,IPB24D-38,835.417
IPB24C-86,IPB24D-56,3.319
IPB24C-86,IPB24G-224,1551.187
IPB24C-86,IPB24G-229,1328.256
IPB24C-86,IPB4B-1,1378.642
IPB24C-86,IPB4B-13,1038.099
IPB24C-86,IPB4B-16,1052.992
IPB24C-86,IPB4B-17,761.891
IPB24C-86,IPB4B-18,761.891
IPB24C-86,IPB4B-25,642.095
IPB24C-86,IPB4B-36,1378.260
IPB24C-88,IPB24C-89,0.000
IPB24C-88,IPB24C-91,0.000
IPB24C-88,IPB24C-95,0.000
IPB24C-88,IPB24C-96,0.000
IPB24C-88,IPB24C-97,0.000
IPB24C-88,IPB24C-99,7.507
IPB24C-89,IPB24C-90,0.000
IPB24C-89,IPB24C-91,0.000
IPB24C-89,IPB24C-92,0.000
IPB24C-89,IPB24C-95,0.000
IPB24C-89,IPB24C-96,0.000
IPB24C-89,IPB24C-97,0.000
IPB24C-89,IPB24C-99,7.507
IPB24C-89,IPB24D-46,1057.519
IPB24C-89,IPB24D-56,3.319
IPB24C-89,IPB24G-209,1424.298
IPB24C-89,IPB24G-218,1353.678
IPB24C-89,IPB24G-222,1424.298
IPB24C-89,IPB24G-224,1551.187
IPB24C-89,IPB24G-229,1328.256
IPB24C-89,IPB4B-1,1378.642
IPB24C-89,IPB4B-13,1038.099
IPB24C-89,IPB4B-16,1052.992
IPB24C-89,IPB4B-17,761.891
IPB24C-89,IPB4B-18,761.891
IPB24C-89,IPB4B-2,1373.827
IPB24C-89,IPB4B-25,642.095
IPB24C-89,IPB4B-36,1378.260
IPB24C-89,IPB4B-52,705.903
IPB24C-89,IPB4B-6,996.993
IPB24C-89,IPB4B-67,2079.392
IPB24C-89,IPB4B-68,2079.392
IPB24C-89,IPB4B-80,2102.651
IPB24C-90,IPB24C-91,0.000
IPB24C-90,IPB24C-92,0.000
IPB24C-90,IPB24C-95,0.000
IPB24C-90,IPB24C-96,0.000
IPB24C-90,IPB24C-97,0.000
IPB24C-90,IPB24C-99,7.507
IPB24C-90,IPB24D-38,835.417
IPB24C-90,IPB24D-46,1057.519
IPB24C-90,IPB24D-47,1079.417
IPB24C-90,IPB24D-48,1078.089
IPB24C-90,IPB24D-52,1110.411
IPB24C-90,IPB24D-56,3.319
IPB24C-90,IPB24E-196,2099.050
IPB24C-90,IPB24E-198,2074.491
IPB24C-90,IPB24E-200,2102.651
IPB24C-90,IPB24G-202,2079.753
IPB24C-90,IPB24G-203,2079.753
IPB24C-90,IPB24G-204,2079.753
IPB24C-90,IPB24G-224,1551.187
IPB24C-90,IPB24G-228,1663.955
IPB24C-90,IPB24G-229,1328.256
IPB24C-90,IPB24H-129,817.563
IPB24C-90,IPB24H-133,738.942
IPB24C-90,IPB4B-1,1378.642
IPB24C-90,IPB4B-13,1038.099
IPB24C-90,IPB4B-14,1038.099
IPB24C-90,IPB4B-16,1052.992
IPB24C-90,IPB4B-17,761.891
IPB24C-90,IPB4B-18,761.891
IPB24C-90,IPB4B-2,1373.827
IPB24C-90,IPB4B-25,642.095
IPB24C-90,IPB4B-36,1378.260
IPB24C-90,IPB4B-4,995.110
IPB24C-90,IPB4B-52,705.903
IPB24C-90,IPB4B-6,996.993
IPB24C-90,IPB4B-67,2079.392
IPB24C-90,IPB4B-68,2079.392
IPB24C-90,IPB4B-80,2102.651
IPB24C-91,IPB24C-92,0.000
IPB24C-91,IPB24C-95,0.000
IPB24C-91,IPB24C-96,0.000
IPB24C-91,IPB24C-97,0.000
IPB24C-91,IPB24C-99,7.507
IPB24C-91,IPB24D-46,1057.519
IPB24C-91,IPB24D-56,3.319
IPB24C-91,IPB24G-218,1353.678
IPB24C-91,IPB24G-224,1551.187
IPB24C-91,IPB24G-229,1328.256
IPB24C-91,IPB24G-239,1663.955
IPB24C-91,IPB4B-1,1378.642
IPB24C-91,IPB4B-13,1038.099
IPB24C-91,IPB4B-16,1052.992
IPB24C-91,IPB4B-17,761.891
IPB24C-91,IPB4B-18,761.891
IPB24C-91,IPB4B-2,1373.827
IPB24C-91,IPB4B-25,642.095
IPB24C-91,IPB4B-36,1378.260
IPB24C-91,IPB4B-52,705.903
IPB24C-91,IPB4B-6,996.993
IPB24C-91,IPB4B-67,2079.392
IPB24C-91,IPB4B-68,2079.392
IPB24C-91,IPB4B-80,2102.651
IPB24C-92,IPB24C-95,0.000
IPB24C-92,IPB24C-96,0.000
IPB24C-92,IPB24C-97,0.000
IPB24C-92,IPB24C-99,7.507
IPB24C-92,IPB24D-38,835.417
IPB24C-92,IPB24D-46,1057.519
IPB24C-92,IPB24D-56,3.319
IPB24C-92,IPB24E-175,2100.027
IPB24C-92,IPB24G-209,1424.298
IPB24C-92,IPB24G-218,1353.678
IPB24C-92,IPB24G-219,1551.187
IPB24C-92,IPB24G-222,1424.298
IPB24C-92,IPB24G-224,1551.187
IPB24C-92,IPB24G-229,1328.256
IPB24C-92,IPB24G-231,1464.952
IPB24C-92,IPB24G-232,1551.187
IPB24C-92,IPB24G-233,1551.187
IPB24C-92,IPB24G-234,1551.187
IPB24C-92,IPB24G-239,1663.955
IPB24C-92,IPB24H-129,817.563
IPB24C-92,IPB4B-1,1378.642
IPB24C-92,IPB4B-13,1038.099
IPB24C-92,IPB4B-14,1038.099
IPB24C-92,IPB4B-16,1052.992
IPB24C-92,IPB4B-17,761.891
IPB24C-92,IPB4B-18,761.891
IPB24C-92,IPB4B-2,1373.827
IPB24C-92,IPB4B-25,642.095
IPB24C-92,IPB4B-36,1378.260
IPB24C-92,IPB4B-4,995.110
IPB24C-92,IPB4B-52,705.903
IPB24C-92,IPB4B-6,996.993
IPB24C-92,IPB4B-67,2079.392
IPB24C-92,IPB4B-68,2079.392
IPB24C-92,IPB4B-80,2102.651
IPB24C-95,IPB24C-96,0.000
IPB24C-95,IPB24C-97,0.000
IPB24C-95,IPB24C-99,7.507
IPB24C-95,IPB24D-38,835.417
IPB24C-95,IPB24D-46,1057.519
IPB24C-95,IPB24D-47,1079.417
IPB24C-95,IPB24D-52,1110.411
IPB24C-95,IPB24D-56,3.319
IPB24C-95,IPB24E-192,2099.050
IPB24C-95,IPB24E-195,1872.777
IPB24C-95,IPB24E-198,2074.491
IPB24C-95,IPB24E-200,2102.651
IPB24C-95,IPB24G-204,2079.753
IPB24C-95,IPB24G-206,2104.791
IPB24C-95,IPB24G-210,1428.481
IPB24C-95,IPB24G-213,1645.366
IPB24C-95,IPB24G-215,1551.187
IPB24C-95,IPB24G-218,1353.678
IPB24C-95,IPB24G-222,1424.298
IPB24C-95,IPB24G-223,1464.952
IPB24C-95,IPB24G-228,1663.955
IPB24C-95,IPB24G-229,1328.256
IPB24C-95,IPB24G-238,1634.514
IPB24C-95,IPB24G-240,1612.569
IPB24C-95,IPB24G-241,1521.910
IPB24C-95,IPB24H-129,817.563
IPB24C-95,IPB4B-14,1038.099
IPB24C-95,IPB4B-18,761.891
IPB24C-95,IPB4B-2,1373.827
IPB24C-95,IPB4B-25,642.095
IPB24C-95,IPB4B-36,1378.260
IPB24C-95,IPB4B-4,995.110
IPB24C-95,IPB4B-52,705.903
IPB24C-95,IPB4B-6,996.993
IPB24C-95,IPB4B-67,2079.392
IPB24C-95,IPB4B-68,2079.392
IPB24C-95,IPB4B-80,2102.651
IPB24C-96,IPB24C-97,0.000
IPB24C-96,IPB24C-99,7.507
IPB24C-96,IPB24D-46,1057.519
IPB24C-96,IPB24D-56,3.319
IPB24C-96,IPB24G-224,1551.187
IPB24C-96,IPB24G-229,1328.256
IPB24C-96,IPB4B-1,1378.642
IPB24C-96,IPB4B-13,1038.099
IPB24C-96,IPB4B-16,1052.992
IPB24C-96,IPB4B-17,761.891
IPB24C-96,IPB4B-18,761.891
IPB24C-96,IPB4B-2,1373.827
IPB24C-96,IPB4B-25,642.095
IPB24C-96,IPB4B-36,1378.260
IPB24C-96,IPB4B-52,705.903
IPB24C-96,IPB4B-6,996.993
IPB24C-96,IPB4B-67,2079.392
IPB24C-96,IPB4B-68,2079.392
IPB24C-96,IPB4B-80,2102.651
IPB24C-97,IPB24C-99,7.507
IPB24C-97,IPB24D-38,835.417
IPB24C-97,IPB24D-46,1057.519
IPB24C-97,IPB24D-52,1110.411
IPB24C-97,IPB24D-56,3.319
IPB24C-97,IPB24E-172,2079.753
IPB24C-97,IPB24E-192,2099.050
IPB24C-97,IPB24E-195,1872.777
IPB24C-97,IPB24E-196,2099.050
IPB24C-97,IPB24E-198,2074.491
IPB24C-97,IPB24E-200,2102.651
IPB24C-97,IPB24G-203,2079.753
IPB24C-97,IPB24G-206,2104.791
IPB24C-97,IPB24G-211,1453.518
IPB24C-97,IPB24G-213,1645.366
IPB24C-97,IPB24G-218,1353.678
IPB24C-97,IPB24G-220,1453.518
IPB24C-97,IPB24G-222,1424.298
IPB24C-97,IPB24G-223,1464.952
IPB24C-97,IPB24G-224,1551.187
IPB24C-97,IPB24G-225,1691.032
IPB24C-97,IPB24G-228,1663.955
IPB24C-97,IPB24G-230,1453.518
IPB24C-97,IPB24G-234,1551.187
IPB24C-97,IPB24G-238,1634.514
IPB24C-97,IPB24G-240,1612.569
IPB24C-97,IPB24G-241,1521.910
IPB24C-97,IPB4B-1,1378.642
IPB24C-97,IPB4B-13,1038.099
IPB24C-97,IPB4B-16,1052.992
IPB24C-97,IPB4B-17,761.891
IPB24C-97,IPB4B-18,761.891
IPB24C-97,IPB4B-2,1373.827
IPB24C-97,IPB4B-25,642.095
IPB24C-97,IPB4B-36,1378.260
IPB24C-97,IPB4B-52,705.903
IPB24C-97,IPB4B-6,996.993
IPB24C-97,IPB4B-67,2079.392
IPB24C-97,IPB4B-68,2079.392
IPB24C-97,IPB4B-80,2102.651
IPB24C-99,IPB24D-46,1056.474
IPB24C-99,IPB24D-47,1079.625
IPB24C-99,IPB24D-50,1078.303
IPB24C-99,IPB24D-51,1078.303
IPB24C-99,IPB24D-52,1109.739
IPB24C-99,IPB24D-56,10.635
IPB24C-99,IPB24E-192,2103.205
IPB24C-99,IPB24E-196,2103.205
IPB24C-99,IPB24E-198,2078.746
IPB24C-99,IPB24E-199,2104.234
IPB24C-99,IPB24E-200,2106.848
IPB24C-99,IPB24G-203,2084.869
IPB24C-99,IPB24G-210,1432.868
IPB24C-99,IPB24G-211,1457.895
IPB24C-99,IPB24G-212,1695.820
IPB24C-99,IPB24G-218,1358.021
IPB24C-99,IPB24G-220,1457.895
IPB24C-99,IPB24G-222,1428.637
IPB24C-99,IPB24G-225,1695.820
IPB24C-99,IPB24G-227,1457.895
IPB24C-99,IPB24G-228,1669.104
IPB24C-99,IPB24G-229,1332.616
IPB24C-99,IPB24G-230,1457.895
IPB24C-99,IPB24G-234,1555.320
IPB24C-99,IPB24G-238,1639.554
IPB24C-99,IPB24G-240,1618.058
IPB24C-99,IPB24G-241,1527.442
IPB24C-99,IPB4B-25,639.728
IPB24C-99,IPB4B-4,993.894
IPB24C-99,IPB4B-6,995.804
IPB24C-99,IPB4B-68,2084.508
IPB24D-36,IPB24G-209,714.436
IPB24D-38,IPB24D-41,0.000
IPB24D-38,IPB24D-51,242.704
IPB24D-38,IPB24D-56,834.016
IPB24D-42,IPB24D-48,233.274
IPB24D-42,IPB24E-192,1442.169
IPB24D-43,IPB4B-36,548.773
IPB24D-46,IPB24G-227,1000.697
IPB24D-46,IPB4B-36,436.991
IPB24D-46,IPB4B-52,442.062
IPB24D-46,IPB4B-6,63.754
IPB24D-46,IPB4B-67,1629.790
IPB24D-46,IPB4B-68,1629.790
IPB24D-47,IPB24D-50,1.619
IPB24D-47,IPB24D-51,1.619
IPB24D-47,IPB24D-52,131.268
IPB24D-47,IPB24D-56,1078.030
IPB24D-47,IPB24E-177,1320.719
IPB24D-47,IPB24G-227,821.628
IPB24D-47,IPB4B-16,322.897
IPB24D-47,IPB4B-18,541.551
IPB24D-47,IPB4B-36,314.349
IPB24D-50,IPB24D-51,0.000
IPB24D-50,IPB24D-52,132.420
IPB24D-51,IPB24D-52,132.420
IPB24D-52,IPB4B-18,486.883
IPB24D-52,IPB4B-36,361.348
IPB24D-54,IPB4B-62,497.128
IPB24E-170,IPB24E-171,105.581
IPB24E-170,IPB24E-172,105.581
IPB24E-170,IPB24E-174,878.848
IPB24E-170,IPB24E-175,217.208
IPB24E-170,IPB24E-177,217.208
IPB24E-170,IPB24E-179,102.021
IPB24E-170,IPB24E-180,325.804
IPB24E-170,IPB24E-181,63.600
IPB24E-170,IPB24E-182,334.089
IPB24E-170,IPB24E-183,119.791
IPB24E-170,IPB24E-188,152.317
IPB24E-170,IPB24E-189,94.879
IPB24E-170,IPB24E-191,569.998
IPB24E-170,IPB24E-192,233.716
IPB24E-170,IPB24E-193,0.000
IPB24E-170,IPB24E-194,63.600
IPB24E-170,IPB24E-195,334.089
IPB24E-170,IPB24E-196,233.716
IPB24E-170,IPB24E-197,233.716
IPB24E-170,IPB24E-198,196.759
IPB24E-170,IPB24E-199,217.208
IPB24E-170,IPB24E-200,221.121
IPB24E-170,IPB24G-202,105.581
IPB24E-170,IPB24G-203,105.581
IPB24E-170,IPB24G-204,105.581
IPB24E-170,IPB24G-206,325.804
IPB24E-170,IPB24G-207,617.206
IPB24E-170,IPB24G-209,648.959
IPB24E-170,IPB24G-210,642.164
IPB24E-170,IPB24G-211,618.406
IPB24E-170,IPB24G-212,366.908
IPB24E-170,IPB24G-213,417.181
IPB24E-170,IPB24G-214,406.974
IPB24E-170,IPB24G-215,546.714
IPB24E-170,IPB24G-216,578.960
IPB24E-170,IPB24G-217,584.534
IPB24E-170,IPB24G-218,717.200
IPB24E-170,IPB24G-219,546.714
IPB24E-170,IPB24G-220,618.406
IPB24E-170,IPB24G-221,546.714
IPB24E-170,IPB24G-222,648.959
IPB24E-170,IPB24G-223,617.206
IPB24E-170,IPB24G-224,546.714
IPB24E-170,IPB24G-225,366.908
IPB24E-170,IPB24G-227,618.406
IPB24E-170,IPB24G-228,406.974
IPB24E-170,IPB24G-229,741.097
IPB24E-170,IPB24G-230,618.406
IPB24E-170,IPB24G-231,617.206
IPB24E-170,IPB24G-232,546.714
IPB24E-170,IPB24G-233,546.714
IPB24E-170,IPB24G-234,546.714
IPB24E-170,IPB24G-235,366.908
IPB24E-170,IPB24G-236,366.908
IPB24E-170,IPB24G-237,366.908
IPB24E-170,IPB24G-238,428.240
IPB24E-170,IPB24G-239,406.974
IPB24E-170,IPB24G-240,495.125
IPB24E-170,IPB24G-241,581.262
IPB24E-170,IPB24H-133,1348.961
IPB24E-170,IPB4B-78,221.121
IPB24E-170,IPB4B-79,221.121
IPB24E-170,IPB4B-80,221.121
IPB24E-170,IPB6D-12,743.617
IPB24E-170,IPB6D-3,931.415
IPB24E-170,IPB6D-5,944.924
IPB24E-170,IPB6D-6,931.415
IPB24E-170,IPB6D-7,931.415
IPB24E-171,IPB24E-172,0.000
IPB24E-171,IPB24E-174,955.780
IPB24E-171,IPB24E-175,318.852
IPB24E-171,IPB24E-177,318.852
IPB24E-171,IPB24E-179,46.571
IPB24E-171,IPB24E-180,428.763
IPB24E-171,IPB24E-181,98.056
IPB24E-171,IPB24E-182,431.002
IPB24E-171,IPB24E-183,220.954
IPB24E-171,IPB24E-188,115.367
IPB24E-171,IPB24E-189,200.350
IPB24E-171,IPB24E-191,651.631
IPB24E-171,IPB24E-192,335.786
IPB24E-171,IPB24E-193,105.581
IPB24E-171,IPB24E-194,98.056
IPB24E-171,IPB24E-195,431.002
