gbifID,Province_standard,Species,Genus,Family,decimalLongitude,decimalLatitude,Province_assignment_method,basisOfRecord,coordinateUncertaintyInMeters
1323941791,Guangxi,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941790,Guangxi,Murina eleryi,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941789,Guangxi,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941788,Guangxi,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941787,Guangxi,Murina feae,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941786,Guangxi,Rhinolophus pearsonii,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941785,Guizhou,Rhinolophus pusillus,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941783,Guangxi,Phoniscus jagorii,Phoniscus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941782,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941781,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941780,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941779,Guangxi,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941778,Guangxi,Rhinolophus stheno,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941777,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941776,Guizhou,Hipposideros larvatus,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,
1323941775,Guangxi,Kerivoula furva,Kerivoula,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941773,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941772,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941770,Guangxi,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,
1323941769,Guangxi,Murina leucogaster,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941768,Guangxi,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941767,Guangxi,Murina eleryi,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941766,Guangxi,Hipposideros larvatus,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,
1323941765,Guangxi,Sphaerias blanfordi,Sphaerias,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941764,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941763,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941762,Guangxi,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941761,Guangxi,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941760,Guangxi,Sphaerias blanfordi,Sphaerias,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941759,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941758,Guangxi,Phoniscus jagorii,Phoniscus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941757,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941756,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941755,Guangxi,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941754,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941753,Guangxi,Murina feae,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941752,Guangxi,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941751,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941750,Guangxi,Murina leucogaster,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941749,Guangxi,Sphaerias blanfordi,Sphaerias,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941748,Guangxi,Murina feae,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941747,Guangxi,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941746,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941745,Guangxi,Murina feae,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941744,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941743,Guangxi,Myotis alticraniatus,Myotis,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941742,Guangxi,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941741,Guangxi,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941740,Guangxi,Sphaerias blanfordi,Sphaerias,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941739,Guangxi,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941738,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941737,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941736,Guangxi,Murina feae,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941735,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941734,Guangxi,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941733,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941732,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941731,Guangxi,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941730,Guangxi,Hipposideros pomona,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,
1323941729,Guangxi,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941728,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941727,Guangxi,Murina eleryi,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941726,Guangxi,Sphaerias blanfordi,Sphaerias,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941724,Guangxi,Sphaerias blanfordi,Sphaerias,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941723,Guangxi,Sphaerias blanfordi,Sphaerias,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941722,Guangxi,Sphaerias blanfordi,Sphaerias,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941721,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941720,Guangxi,Myotis alticraniatus,Myotis,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941719,Guangxi,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941717,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941716,Guangxi,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941715,Guangxi,Hipposideros larvatus,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,
1323941714,Guangxi,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941713,Guangxi,Murina leucogaster,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941712,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941711,Guangxi,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941710,Guangxi,Hypsugo cadornae,Hypsugo,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941709,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941708,Guangxi,Murina leucogaster,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941707,Guangxi,Sphaerias blanfordi,Sphaerias,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941704,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941702,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941701,Guangxi,Sphaerias blanfordi,Sphaerias,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941700,Guangxi,Murina eleryi,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941699,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941698,Guangxi,Rhinolophus rex,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941696,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941695,Guangxi,Rhinolophus macrotis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941694,Guangxi,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941693,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941692,Guangxi,Hipposideros pomona,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,
1323941691,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941690,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941689,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941688,Guangxi,Pipistrellus paterculus,Pipistrellus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941685,Guangxi,Sphaerias blanfordi,Sphaerias,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941682,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941681,Guangxi,Murina feae,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941680,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941679,Guangxi,Rhinolophus pearsonii,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941678,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941676,Guangxi,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941675,Guangxi,Sphaerias blanfordi,Sphaerias,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941674,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941672,Guangxi,Murina eleryi,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941671,Guangxi,Murina leucogaster,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941670,Guangxi,Murina feae,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941668,Guangxi,Sphaerias blanfordi,Sphaerias,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941666,Guangxi,Harpiocephalus harpia,Harpiocephalus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941665,Guangxi,Rhinolophus pearsonii,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941663,Guangxi,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941662,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941660,Guangxi,Rhinolophus stheno,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941659,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941657,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941651,Guangxi,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941649,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941648,Guangxi,Rhinolophus pusillus,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941646,Guangxi,Miniopterus magnater,Miniopterus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941641,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941640,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941639,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941638,Guangxi,Myotis alticraniatus,Myotis,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941636,Guangxi,Sphaerias blanfordi,Sphaerias,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941632,Guangxi,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941626,Guangxi,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941623,Guangxi,Rousettus leschenaultii,Rousettus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941620,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941618,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941608,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941602,Guangxi,Murina leucogaster,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941598,Guangxi,Murina lorelieae,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941596,Guangxi,Sphaerias blanfordi,Sphaerias,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941553,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941255,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941235,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941221,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941218,Guangxi,Hipposideros larvatus,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,
1323941216,Guangxi,Scotomanes ornatus,Scotomanes,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941211,Guangxi,Rhinolophus pusillus,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941205,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941204,Guangxi,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941199,Guangxi,Pipistrellus javanicus,Pipistrellus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941197,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941195,Guangxi,Pipistrellus javanicus,Pipistrellus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941189,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941187,Guangxi,Miniopterus magnater,Miniopterus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941185,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941184,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941179,Guangxi,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941178,Guangxi,Rhinolophus rouxii,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941176,Guangxi,Murina harrisoni,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941175,Guangxi,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941172,Guangxi,Rhinolophus pearsonii,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941170,Guangxi,Scotomanes ornatus,Scotomanes,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941168,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941166,Guangxi,Scotomanes ornatus,Scotomanes,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941164,Guangxi,Rhinolophus rouxii,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941162,Guangxi,Rhinolophus rouxii,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941160,Guangxi,Myotis montivagus,Myotis,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941159,Guangxi,Harpiocephalus harpia,Harpiocephalus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941157,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941156,Guangxi,Pipistrellus javanicus,Pipistrellus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941151,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941149,Guangxi,Rhinolophus rouxii,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941148,Guangxi,Myotis montivagus,Myotis,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941146,Guangxi,Hypsugo pulveratus,Hypsugo,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941145,Guangxi,Murina eleryi,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941144,Guangxi,Myotis horsfieldii,Myotis,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941143,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941141,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941138,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941137,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941136,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941134,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941129,Guangxi,Myotis montivagus,Myotis,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941126,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941125,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941124,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941123,Guangxi,Rhinolophus rouxii,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941121,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941120,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941118,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941117,Guangxi,Rhinolophus pusillus,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941115,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941113,Guangxi,Scotomanes ornatus,Scotomanes,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941112,Guangxi,Scotomanes ornatus,Scotomanes,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941111,Guangxi,Murina harrisoni,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941107,Guangxi,Rhinolophus rouxii,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941106,Guangxi,Myotis montivagus,Myotis,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941103,Guangxi,Rhinolophus pusillus,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941102,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941101,Guangxi,Rhinolophus pearsonii,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941098,Guangxi,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941096,Guangxi,Rhinolophus rouxii,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941094,Guangxi,Harpiocephalus harpia,Harpiocephalus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941092,Guangxi,Rhinolophus rouxii,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941091,Guangxi,Murina feae,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941088,Guangxi,Rhinolophus rouxii,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941087,Guangxi,Myotis muricola,Myotis,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941086,Guangxi,Rhinolophus pusillus,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941085,Guangxi,Rhinolophus rouxii,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941081,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941076,Guangxi,Rhinolophus rouxii,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941075,Guangxi,Rhinolophus luctus,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941074,Guangxi,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941073,Guangxi,Myotis montivagus,Myotis,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941071,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941069,Guangxi,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941067,Guangxi,Rhinolophus pearsonii,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941062,Guangxi,Myotis montivagus,Myotis,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941055,Guangxi,Harpiocephalus harpia,Harpiocephalus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941054,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941051,Guangxi,Cynopterus sphinx,Cynopterus,Pteropodidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941049,Guangxi,Rhinolophus pearsonii,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941045,Guangxi,Rhinolophus affinis,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941043,Guangxi,Rhinolophus pearsonii,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941038,Guangxi,Myotis montivagus,Myotis,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1323941031,Guangxi,Murina cyclotis,Murina,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1322952989,Sichuan,Nyctalus plancyi,Nyctalus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
1322944295,Sichuan,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,
1322935761,Fujian,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,
1322921214,Sichuan,Hipposideros armiger,Hipposideros,Hipposideridae,,,stateProvince,PRESERVED_SPECIMEN,
1322911825,Sichuan,Rhinolophus nippon,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1322895383,Fujian,Rhinolophus pusillus,Rhinolophus,Rhinolophidae,,,stateProvince,PRESERVED_SPECIMEN,
1322857957,Sichuan,Nyctalus plancyi,Nyctalus,Vespertilionidae,,,stateProvince,PRESERVED_SPECIMEN,
